z_pop,b,rho,phi,slope_T,slope_A,size,complete,pre_share,vacancy,rv_share,carbon,GFA_Mm2,carbon_kt,upfront_kt,RV_units,households_2050_M,S_2050
-0.026738145989831603,5.35094445749983e-07,0.6366917464909897,0.7577174866670051,-0.0028435389165125022,-0.012473273783417265,0.9510483212768819,0.9554839262377581,0.7843554351645041,0.05341465560140561,0.06025338648502737,0.16412183698934413,72.14084993844688,28267.98419268022,20514.544786041755,36882.85662969735,2.585900921478121,2.561003948188548
0.5517989101903997,5.9323688014777e-07,0.8409836636197869,0.7483162047585097,-0.006551461029627385,0.016953699572311676,0.9966828346487231,0.9270735935307838,0.7675448552091249,0.058269020522058484,0.061594488976846384,0.8665793809910077,79.24374844613803,32834.634369502266,23946.154362281854,39486.3893949622,2.6278539002051535,2.5820285367420275
0.07423084279969742,3.7077185060923625e-07,0.877700303972797,0.8879316994626205,0.0144215526787106,-0.05171956986639866,1.0398679842598204,0.949129018395277,0.7459884006975117,0.06784640566638074,0.062436904991996736,0.3930790822778997,87.8233250889092,34298.52216158261,25665.464015039037,45348.08159098817,2.6625723073480487,2.497946814942961
2.815967182403537,4.408403318123581e-07,0.7173992801428168,0.7047186302820843,-0.004915529057257172,-0.001658025008702716,1.0010619258881062,0.9305145569122888,0.7479881442590733,0.06481151516125168,0.04877178914921386,0.5778432599646297,103.17934438629014,38639.60273973938,28249.90281948943,39561.33259430744,2.767292384889745,2.699610539005385
-0.8556856471782076,3.474251657642876e-07,0.7726802722723412,0.795905169639485,0.0030247922967001077,0.0032126397211320644,0.967625671012503,0.947519466641295,0.7768565454260957,0.05444485760549216,0.05303603572255215,0.8478997063938608,69.90677762165615,27825.719152132482,20230.081711627252,31110.89253102476,2.567247516052607,2.4873516004439797
-0.7399347828778694,3.0897424242600143e-07,0.7031031853416174,0.7945746667277247,0.0015327796888249918,0.006465247201418732,1.1247562716985484,0.9325941922856393,0.7286749515855546,0.0652093317344813,0.05650213227283596,0.12487838538353563,80.40092290442986,31557.275671543914,22882.52629246345,32904.96487108952,2.5540458405975546,2.513414684004704
0.21654109203956248,5.016139348442868e-07,0.8754604614489414,0.8048364784677693,0.009810687599858732,-0.011280472023256508,0.9469005494816962,0.9208401905481052,0.7536677692419417,0.05434721734937862,0.05808722330904965,0.47232269643173574,74.1514874791557,29175.053670893263,21429.79645827837,37347.57924627317,2.648196747806159,2.526611011592453
1.074693628645876,3.9493836857929777e-07,0.8940160689530544,0.7591595066593758,-0.008294109081086755,-0.017685153684140503,0.9811203333641744,0.9568908722076863,0.7607365547255693,0.07257164127483029,0.06440768217510484,0.12177716077820876,94.11881078030162,35662.27593847225,26013.322303981837,50026.95067304062,2.68637096588538,2.58390456414118
0.3065617677199214,3.663187753479654e-07,0.6613780751029569,0.8478778064115751,0.00997250708519653,0.007100007541618374,0.9672998401704214,0.9314136665456233,0.7402649587729906,0.062289541155196304,0.07075381242559711,0.7182717877508776,72.69638839434916,29403.107881159918,21827.776776869978,45160.83405139922,2.6137264966480647,2.5696128210946085
0.3371628115146169,4.3212691637180027e-07,0.742362112078894,0.9152756294545781,0.0023353625221216073,0.014450517199665556,0.9767182337472851,0.9258189979280249,0.7735875117802666,0.05985619072021961,0.06043241253744634,0.43065772622469606,71.7058106632297,27749.854699279,20611.245400446016,38608.67287446413,2.621665609334819,2.5651120830012792
0.5631539227843043,3.1508243671424813e-07,0.8557159096374071,0.6773941609995955,-0.0019849256013420168,0.007804869084493695,1.1036231016473486,0.9232739118764203,0.7319956882113074,0.06805691897026886,0.05446083851156468,0.3594986173972318,99.51193063244816,36157.74403369478,26259.117179366865,38685.7130462406,2.6730640952124354,2.5395520140649306
0.46836704772371857,4.172679876694209e-07,0.745705390218237,0.8597119145524357,0.0037225597807186953,-0.02146519747388424,0.8451110521479304,0.9520534397001402,0.7685367623096144,0.06819042148019987,0.055679081042840924,0.9196106062247069,70.4122513167333,28643.247470574704,21187.26448650819,38874.01738268187,2.6300390657683264,2.57096699034608
-0.4793609870774495,4.202218300116825e-07,0.734012618363173,0.8174875682967503,-0.005600092153165845,-0.0010431236224269353,0.8866322969804474,0.9496938061397157,0.7498337335069059,0.05672760521139867,0.05687492755253047,0.5309569867502835,65.12487336782308,26442.842445602986,19611.342442515397,34243.93017997545,2.5772326570886857,2.519714933885749
-1.303605932396715,4.272293109073942e-07,0.46253222429043583,0.6765658687446073,0.00045169042345168656,-0.004489659710786518,1.0437507079125332,0.9588825264115285,0.7509619620980288,0.0581597981866164,0.049478286769907065,0.06262758923385156,68.803468369452,25574.88094156449,18418.272811426406,25562.286322616037,2.4853878166069245,2.516760529161908
-0.6014045733815322,4.1821109292382736e-07,0.8804337634632307,0.7830639384115391,0.003671213381772516,-0.0063044605620249,0.9529870187763309,0.9233369547981984,0.7453430273924195,0.06856802998476284,0.06329548793833818,0.1848114235280029,80.41678615854525,31961.80674664638,23618.253308140087,43662.016407797164,2.6506311538682894,2.4368586473152583
-0.4831586875207688,3.2065730840541823e-07,0.8905480442726061,0.706690201606829,-0.012318296009427878,0.03638636453550896,1.0523744365124479,0.9474421343117597,0.7547603246187139,0.06119607580132426,0.06348404784836302,0.913427155820008,93.14192135065144,36676.837491387894,27340.26039542644,44896.10118060596,2.664101609494378,2.4371489775747355
-0.5066017526012113,3.652298915334615e-07,0.67843086037975,0.798459233150151,0.014931934009603852,0.03086226881919031,0.9899848245116492,0.9202343196644328,0.7869798941469894,0.06109609294100504,0.060860081759860796,0.7750874443593455,69.43024633396578,26019.59593673577,19093.51834864752,35180.64951809812,2.564667664247489,2.52904162083488
-0.34014631109668697,4.210800464750788e-07,0.6110720292567675,0.8317659557333503,-0.029158769983559943,0.01766800856948809,1.0195851632014468,0.955331668437465,0.7853833495990126,0.06055436664060463,0.06858686435707635,0.3009620330000627,75.26246826975009,29998.883998557434,21528.43545753168,41962.34443176525,2.5661105892513607,2.546051171626855
0.09350816924838624,2.3177020124898235e-07,0.881017538560601,0.7746795015960237,0.0023539324265969036,0.0244272573934178,1.06316746451076,0.9545020511714422,0.8005397449625412,0.06605242291847496,0.054125492204444715,0.2678466143514618,99.17160025996095,38367.03796059514,28734.294462630147,40803.107503252846,2.680732017248867,2.483046510232974
